Pressure,Temperature,Density - CoolProp,Thermal Conductivity - CoolProp,Dynamic Viscosity - CoolProp,Density - GasPak,Thermal Conductivity - GasPak,Dynamic Viscosity - GasPak
20000000.0,179,23.08276990737026,0.1734493828291772,6.102980271277744e-06,23.091900290680687,0.17508990758717538,7.4397332150753436e-06
20000000.0,180,22.965128299870848,0.17380680845410976,6.129082466894184e-06,22.973907804849446,0.17545544952352007,7.4558506458589046e-06
20000000.0,181,22.848754918995805,0.17415963815034666,6.1551194282435155e-06,22.857190056279336,0.17581704282062449,7.4720251284743675e-06
20000000.0,182,22.733628714756627,0.17450801943092895,6.18109162524576e-06,22.741726024315483,0.17617473959689273,7.4882550594800852e-06
20000000.0,183,22.619729101431215,0.17485209878062746,6.2069995205779306e-06,22.627495143388956,0.17652859402811097,7.5045388770680288e-06
20000000.0,184,22.507035945177464,0.1751920214606381,6.23284356986516e-06,22.514477291209328,0.17687866224789592,7.520875059768295e-06
20000000.0,185,22.39552955201658,0.17552793132874883,6.25862422186774e-06,22.402652777299334,0.17722500224357482,7.5372621252038753e-06
20000000.0,186,22.285190656174937,0.17585997067440667,6.284341918663974e-06,22.292002331861433,0.17756767375734081,7.5536986288893972e-06
20000000.0,187,22.1760004087735,0.17618828006808535,6.309997095828901e-06,22.182507094966262,0.17790673819109842,7.5701831630751708e-06
20000000.0,188,22.067940366854213,0.17651299822435362,6.335590182608843e-06,22.074148606053463,0.17824225850955391,7.5867143556327288e-06
20000000.0,189,21.96099248273281,0.1768342618780408,6.361121602091811e-06,21.966908793735261,0.17857429915341297,7.6032908689801179e-06
20000000.0,190,21.855139093668114,0.17715220567289536,6.386591771373769e-06,21.860769965893869,0.17890292594729346,7.6199113990481606e-06
20000000.0,191,21.750362911837907,0.1774669620621365,6.4120011017207906e-06,21.7557148000636,0.17922820601426212,7.6365746742806077e-06
20000000.0,192,21.646647014611723,0.17777866122029415,6.437349998727106e-06,21.651726334089162,0.17955020769300084,7.6532794546719591e-06
20000000.0,193,21.543974835111506,0.17808743096576196,6.462638862469116e-06,21.548787957051694,0.17986900045752097,7.670024530840095e-06
20000000.0,194,21.44233015305086,0.17839339669347068,6.487868087655363e-06,21.446883400454389,0.18018465483317345,7.6868087231280962e-06
